airport_name,iata_code,country_code,city,airport_type,latitude,longitude
Soummam–Abane Ramdane Airport,BJA,DZ,Béjaïa,large_airport,36.712547,5.069909
Houari Boumediene Airport,ALG,DZ,Algiers,large_airport,36.693886,3.214531
Tiska Djanet Airport,DJG,DZ,Djanet,large_airport,24.285448,9.463652
Illizi Takhamalt Airport,VVZ,DZ,Illizi,medium_airport,26.723499,8.62265
Ain Arnat Airport,QSF,DZ,Sétif,medium_airport,36.178488,5.329909
Aguenar – Hadj Bey Akhamok Airport,TMR,DZ,Tamanrasset,large_airport,22.810992,5.450832
Jijel Ferhat Abbas Airport,GJL,DZ,Tahir,large_airport,36.794125,5.873652
Mecheria Airport,MZW,DZ,Mecheria,medium_airport,33.535900116,-0.242353007197
Annaba Rabah Bitat Airport,AAE,DZ,Annaba,large_airport,36.826781,7.81334
Mohamed Boudiaf International Airport,CZL,DZ,Constantine,large_airport,36.276001,6.62039
Cheikh Larbi Tébessi Airport,TEE,DZ,Tébessi,medium_airport,35.4315986633,8.12071990967
Batna Mostefa Ben Boulaid Airport,BLJ,DZ,Batna,large_airport,35.752102,6.30859
Hassi R'Mel Airport,HRM,DZ,Hassi R'Mel,medium_airport,32.930401,3.31154
Abdelhafid Boussouf Bou Chekif Airport,TID,DZ,Tiaret,medium_airport,35.341099,1.46315
Tindouf Airport,TIN,DZ,Tindouf,medium_airport,27.7003993988,-8.167099952700001
Chlef Aboubakr Belkaid International Airport,CFK,DZ,Chlef,large_airport,36.216614,1.341114
Oran Tafraoui Airport,TAF,DZ,Tafraoui,medium_airport,35.5424,-0.532278
Zenata – Messali El Hadj Airport,TLM,DZ,Zenata,large_airport,35.012732,-1.457117
Oran Es-Sénia (Ahmed Ben Bella) International Airport,ORN,DZ,Es-Sénia,large_airport,35.620648,-0.622486
Béchar Boudghene Ben Ali Lotfi Airport,CBH,DZ,Béchar,medium_airport,31.64570045471191,-2.269860029220581
Ghriss Airport,MUW,DZ,Ghriss,medium_airport,35.207699,0.147142
Touat-Cheikh Sidi Mohamed Belkebir Airport,AZR,DZ,Adrar,medium_airport,27.837601,-0.186414
Biskra - Mohamed Khider Airport,BSK,DZ,Biskra,large_airport,34.79318,5.738899
El Golea Airport,ELG,DZ,El Menia,medium_airport,30.580732,2.861595
Noumérat - Moufdi Zakaria Airport,GHA,DZ,El Atteuf,medium_airport,32.384102,3.79411
Hassi Messaoud-Oued Irara Krim Belkacem Airport,HME,DZ,Hassi Messaoud,medium_airport,31.673,6.14044
In Salah Airport,INZ,DZ,In Salah,medium_airport,27.250999,2.51202
Touggourt Sidi Madhi Airport,TGR,DZ,Touggourt,medium_airport,33.067799,6.08867
Laghouat - Molay Ahmed Medeghri Airport,LOO,DZ,Laghouat,medium_airport,33.7644,2.92834
Guemar Airport - مطار قمار بالوادي,ELU,DZ,Guemar,medium_airport,33.511398,6.77679
Timimoun Airport,TMX,DZ,Timimoun,medium_airport,29.237101,0.276033
Ain Beida Airport,OGX,DZ,Ouargla,medium_airport,31.9172,5.41278
Zarzaitine - In Aménas Airport,IAM,DZ,In Aménas,medium_airport,28.0515,9.64291
Cotonou Cadjehoun International Airport,COO,BJ,Cotonou,large_airport,6.35723,2.38435
Ouagadougou Thomas Sankara International Airport,OUA,BF,Ouagadougou,large_airport,12.3532,-1.51242
Bobo Dioulasso Airport,BOY,BF,Bobo Dioulasso,large_airport,11.1601,-4.33097
Kotoka International Airport,ACC,GH,Accra,large_airport,5.605189800262451,-0.1667860001325607
Yakubu Tali International Airport,TML,GH,Tamale,large_airport,9.553909,-0.86606
Prempeh I International Airport,KMS,GH,Kumasi,large_airport,6.71456,-1.59082
Sunyani Airport,NYI,GH,Sunyani,medium_airport,7.36183,-2.32876
Takoradi Airport,TKD,GH,Sekondi-Takoradi,medium_airport,4.896059989929199,-1.7747600078582764
Félix-Houphouët-Boigny International Airport,ABJ,CI,Abidjan,large_airport,5.26139,-3.92629
Bouaké Airport,BYK,CI,Bouaké,medium_airport,7.7388,-5.07367
Daloa Airport,DJO,CI,,medium_airport,6.79281,-6.47319
Korhogo Airport,HGO,CI,Korhogo,medium_airport,9.38718,-5.55666
Man Airport,MJC,CI,,medium_airport,7.27207,-7.58736
San Pedro Airport,SPY,CI,,medium_airport,4.74672,-6.66082
Yamoussoukro International Airport,ASK,CI,Yamoussoukro,large_airport,6.90317,-5.36558
Umaru Musa Yar'adua Airport,DKA,NG,Katsina,medium_airport,13.0078,7.66045
Nnamdi Azikiwe International Airport,ABV,NG,Abuja,large_airport,9.00679,7.26317
Akwa Ibom International Airport,QUO,NG,Uyo,medium_airport,4.8725,8.093
Akure Airport,AKR,NG,Akure,medium_airport,7.246739864349365,5.3010101318359375
Asaba International Airport,ABB,NG,Asaba,large_airport,6.204167,6.665278
Sir Abubakar Tafawa Balewa Bauchi State International Airport,BCU,NG,Bauchi,large_airport,10.482833,9.744
Benin Airport,BNI,NG,Benin,medium_airport,6.316979885101318,5.5995001792907715
Margaret Ekpo International Airport,CBQ,NG,Calabar,medium_airport,4.976019859313965,8.347200393676758
Akanu Ibiam International Airport,ENU,NG,Enegu,large_airport,6.473718,7.560463
Gombe Lawanti International Airport,GMO,NG,Gombe,medium_airport,10.298889,10.9
Ibadan Airport,IBA,NG,Ibadan,medium_airport,7.362460136413574,3.97832989692688
General Tunde Idiagbon International Airport,ILR,NG,Ilorin/Ogbomosho,large_airport,8.44021,4.49392
Sam Mbakwe International Cargo Airport,QOW,NG,Owerri,medium_airport,5.42706,7.20603
Yakubu Gowon Airport,JOS,NG,Jos,medium_airport,9.639829635620115,8.869050025939941
Kaduna International Airport,KAD,NG,Kaduna,large_airport,10.696,7.32011
Mallam Aminu Kano International Airport,KAN,NG,Kano,large_airport,12.045613,8.523566
Maiduguri International Airport,MIU,NG,Maiduguri,large_airport,11.854163,13.080702
Makurdi Airport,MDI,NG,Makurdi,medium_airport,7.70388,8.61394
Murtala Muhammed International Airport,LOS,NG,Lagos,large_airport,6.57737,3.32116
Minna Airport,MXJ,NG,Minna,medium_airport,9.652170181274414,6.462259769439697
Port Harcourt International Airport,PHC,NG,Port Harcourt,large_airport,5.01549,6.94959
Sadiq Abubakar III International Airport,SKO,NG,Sokoto,large_airport,12.915729,5.207547
Warri Airport,QRW,NG,Okpe,medium_airport,5.59821,5.8187
Yola Airport,YOL,NG,Yola,medium_airport,9.257550239562988,12.430399894714355
Zaria Airport,ZAR,NG,Zaria,medium_airport,11.1302,7.68581
Maradi Airport,MFQ,NE,Maradi,medium_airport,13.5025,7.12675
Diori Hamani International Airport,NIM,NE,Niamey,large_airport,13.4815,2.18361
Tahoua Airport,THZ,NE,Tahoua,medium_airport,14.8757,5.26536
Mano Dayak International Airport,AJY,NE,Agadez,medium_airport,16.966,8.00011
Zinder Airport,ZND,NE,Zinder,medium_airport,13.779000282287598,8.983759880065918
Tabarka-Aïn Draham International Airport,TBJ,TN,Tabarka,medium_airport,36.98,8.87694
Monastir Habib Bourguiba International Airport,MIR,TN,Monastir,medium_airport,35.75809860229492,10.75469970703125
Enfidha - Hammamet International Airport,NBE,TN,Enfidha,medium_airport,36.075833,10.438611
Tunis Carthage International Airport,TUN,TN,Tunis,large_airport,36.851002,10.2272
Gafsa Ksar International Airport,GAF,TN,Gafsa,medium_airport,34.422000885009766,8.822500228881836
Gabès Matmata International Airport,GAE,TN,Gabès,medium_airport,33.733691,9.91941
Djerba Zarzis International Airport,DJE,TN,Mellita,large_airport,33.873719,10.7773
El Borma Airport,EBM,TN,El Borma,medium_airport,31.7043,9.25462
Sfax Thyna International Airport,SFA,TN,Sfax,large_airport,34.717999,10.691
Tozeur Nefta International Airport,TOE,TN,Tozeur,medium_airport,33.939701080322266,8.110560417175293
Niamtougou International Airport,LRL,TG,Niamtougou,large_airport,9.766675,1.090944
Lomé–Tokoin International Airport,LFW,TG,Lomé,large_airport,6.16561,1.25451
Antwerp International Airport (Deurne),ANR,BE,Antwerp,medium_airport,51.190667,4.463153
Brussels Airport,BRU,BE,Zaventem,large_airport,50.901402,4.48444
Brussels South Charleroi Airport,CRL,BE,Charleroi,large_airport,50.461963,4.459562
Flanders International Airport Kortrijk-Wevelgem,KJK,BE,Wevelgem,medium_airport,50.818878,3.209551
Liège Airport,LGG,BE,Grâce-Hollogne,medium_airport,50.638574,5.443897
Ostend-Bruges International Airport,OST,BE,Oostende,large_airport,51.1998,2.874673
Leipzig–Altenburg Airport,AOC,DE,Nobitz,medium_airport,50.981945,12.506389
Heringsdorf Airport,HDF,DE,Zirchow,medium_airport,53.8787,14.1523
Neubrandenburg Trollenhagen Airport,FNB,DE,Trollenhagen,medium_airport,53.6022,13.306
Berlin Brandenburg Airport,BER,DE,Berlin,large_airport,52.361738,13.502341
Dresden Airport,DRS,DE,Dresden,large_airport,51.134123,13.767831
Erfurt-Weimar Airport,ERF,DE,Erfurt,large_airport,50.978281,10.960713
Frankfurt Main Airport,FRA,DE,Frankfurt am Main,large_airport,50.026706,8.55835
Münster Osnabrück Airport,FMO,DE,Greven,large_airport,52.133816,7.688482
Hamburg Helmut Schmidt Airport,HAM,DE,Hamburg,large_airport,53.630402,9.98823
Cologne Bonn Airport,CGN,DE,Köln (Cologne),large_airport,50.865898,7.14274
Düsseldorf Airport,DUS,DE,Düsseldorf,large_airport,51.289501,6.76678
Munich Airport,MUC,DE,Munich,large_airport,48.353802,11.7861
Nuremberg Airport,NUE,DE,Nuremberg,large_airport,49.498699,11.078056
Leipzig/Halle Airport,LEJ,DE,Schkeuditz,large_airport,51.420657,12.232705
Saarbrücken Airport,SCN,DE,Saarbrücken,medium_airport,49.214545,7.109735
Stuttgart Airport,STR,DE,Stuttgart,large_airport,48.689899,9.22196
Hannover Airport,HAJ,DE,Hannover,large_airport,52.461102,9.68508
Bremen Airport,BRE,DE,Bremen,large_airport,53.046786,8.78932
Frankfurt-Hahn Airport,HHN,DE,Frankfurt am Main (Lautzenhausen),large_airport,49.946353,7.261734
Mannheim-City Airport,MHG,DE,Mannheim,medium_airport,49.473057,8.514167
Eisenach-Kindel Airport,EIB,DE,Hörselberg-Hainich,medium_airport,50.991604,10.47973
Siegerland Airport,SGE,DE,Burbach,medium_airport,50.707699,8.08297
Hamburg-Finkenwerder Airport,XFW,DE,Hamburg,medium_airport,53.5352783203125,9.835556030273438
Kiel-Holtenau Airport,KEL,DE,Kiel,medium_airport,54.37957,10.145266
Lübeck Blankensee Airport,LBC,DE,Lübeck,medium_airport,53.805401,10.7192
Memmingen Allgau Airport,FMM,DE,Memmingen,large_airport,47.988092,10.238248
Bielefeld Airport,BFE,DE,Bielefeld,medium_airport,51.964722,8.544444
Mönchengladbach Airport,MGL,DE,Mönchengladbach,medium_airport,51.230278,6.504444
Paderborn Lippstadt Airport,PAD,DE,Büren,large_airport,51.612527,8.617459
Weeze (Niederrhein) Airport,NRN,DE,Weeze,large_airport,51.601362,6.141228
Dortmund Airport,DTM,DE,Dortmund,large_airport,51.518299,7.61224
Augsburg Airport,AGB,DE,Augsburg,medium_airport,48.425278,10.931667
Landshut Airfield,QLG,DE,Landshut,medium_airport,48.512019,12.034865
Oberpfaffenhofen Airport,OBF,DE,Weßling,medium_airport,48.081402,11.2831
Bodensee Airport Friedrichshafen,FDH,DE,Friedrichshafen,large_airport,47.671299,9.51149
Bayreuth Airport,BYU,DE,Bindlach,medium_airport,49.985001,11.64
Hof-Plauen Airport,HOQ,DE,Hof,medium_airport,50.288544,11.852876
Karlsruhe Baden-Baden Airport,FKB,DE,Rheinmünster,large_airport,48.7794,8.0805
Lahr Airport,LHA,DE,Lahr/Schwarzwald,medium_airport,48.369301,7.82772
Braunschweig-Wolfsburg Airport,BWE,DE,Braunschweig,medium_airport,52.319199,10.5561
Kassel Airport,KSF,DE,Calden,large_airport,51.418395,9.391638
Westerland Sylt Airport,GWT,DE,Sylt,medium_airport,54.9132,8.34047
Kärdla Airport,KDL,EE,Kärdla,medium_airport,58.99079895019531,22.830699920654297
Kuressaare Airport,URE,EE,Kuressaare,medium_airport,58.22990036010742,22.50950050354004
Pärnu Airport,EPU,EE,Pärnu,medium_airport,58.41899871826172,24.47279930114746
Berenice International Airport / Banas Cape Air Base,EES,EG,Berenice Troglodytica,large_airport,23.980437,35.460277
Lennart Meri Tallinn Airport,TLL,EE,Tallinn,large_airport,59.413246,24.83264
Tartu Airport,TAY,EE,Tartu,medium_airport,58.307438,26.686473
Enontekio Airport,ENF,FI,Enontekio,medium_airport,68.362602233887,23.424299240112
Halli Airport,KEV,FI,Jämsä,medium_airport,61.856039,24.786686
Helsinki Vantaa Airport,HEL,FI,Helsinki (Vantaa),large_airport,60.318363,24.963341
Kitee Airport,KTQ,FI,Kitee,medium_airport,62.1661,30.073601
Ivalo Airport,IVL,FI,Ivalo,large_airport,68.6073,27.4053
Joensuu Airport,JOE,FI,Joensuu,medium_airport,62.658815,29.619398
Jyväskylä Airport,JYV,FI,Jyväskylän Maalaiskunta,medium_airport,62.399502,25.678301
Kauhava Airfield,KAU,FI,Kauhava,medium_airport,63.127102,23.051399
Kemi-Tornio Airport,KEM,FI,Kemi / Tornio,medium_airport,65.778701782227,24.582099914551
Kajaani Airport,KAJ,FI,Kajaani,medium_airport,64.2855,27.6924
Kauhajoki Airfield,KHJ,FI,Kauhajoki,medium_airport,62.463212,22.390817
Kokkola-Pietarsaari Airport,KOK,FI,Kokkola / Kruunupyy,medium_airport,63.721199,23.143101
Kuusamo Airport,KAO,FI,Kuusamo,medium_airport,65.987602,29.239401
Kittilä International Airport,KTT,FI,Kittilä,large_airport,67.700996,24.8468
Kuopio Airport,KUO,FI,Kuopio / Siilinjärvi,large_airport,63.007099,27.7978
Lappeenranta Airport,LPP,FI,Lappeenranta,large_airport,61.044601,28.144743
Mariehamn Airport,MHQ,FI,Mariehamn,large_airport,60.1222,19.898199
Mikkeli Airport,MIK,FI,Mikkeli,medium_airport,61.6866,27.201799
Oulu Airport,OUL,FI,Oulu / Oulunsalo,large_airport,64.930099,25.354601
Pori Airport,POR,FI,Pori,medium_airport,61.4617,21.799999
Rovaniemi Airport,RVN,FI,Rovaniemi,large_airport,66.563327,25.829751
Savonlinna Airport,SVL,FI,Savonlinna,medium_airport,61.9431,28.945101
Seinäjoki Airport,SJY,FI,Seinäjoki / Ilmajoki,medium_airport,62.692101,22.8323
Sodankyla Airport,SOT,FI,Sodankyla,medium_airport,67.3949966431,26.6191005707
Tampere-Pirkkala Airport,TMP,FI,Tampere / Pirkkala,large_airport,61.414101,23.604401
Turku Airport,TKU,FI,Turku,large_airport,60.514099,22.2628
Utti Air Base,UTI,FI,Utti / Valkeala,medium_airport,60.8964,26.9384
Vaasa Airport,VAA,FI,Vaasa,large_airport,63.05023,21.762543
Varkaus Airport,VRK,FI,Varkaus / Joroinen,medium_airport,62.171101,27.868601
Ylivieska Airfield,YLI,FI,Ylivieska,medium_airport,64.054722,24.725278
Belfast International Airport,BFS,GB,Belfast,large_airport,54.6575012207,-6.2158298492399995
Enniskillen/St Angelo Airport,ENK,GB,"Enniskillen, Fermanagh and Omagh",medium_airport,54.398274,-7.651179
George Best Belfast City Airport,BHD,GB,Belfast,medium_airport,54.618099,-5.8725
City of Derry Airport,LDY,GB,"Derry, Derry and Strabane",medium_airport,55.042801,-7.16111
Birmingham Airport,BHX,GB,"Birmingham, West Midlands",large_airport,52.453899,-1.74803
Coventry Airport,CVT,GB,"Coventry, West Midlands",medium_airport,52.369701,-1.47972
Gloucestershire Airport,GLO,GB,"Staverton, Gloucestershire",medium_airport,51.894199,-2.16722
Nottingham City Airport,NQT,GB,"Nottingham, Nottinghamshire",medium_airport,52.919998,-1.07917
Manchester Airport,MAN,GB,"Manchester, Greater Manchester",large_airport,53.349375,-2.279521
RNAS Yeovilton,YEO,GB,"Yeovil, Somerset",medium_airport,51.009399,-2.63882
Campbeltown Airport,CAL,GB,Campbeltown,medium_airport,55.437199,-5.68639
Eday Airport,EOI,GB,Eday,medium_airport,59.19060134887695,-2.7722198963165283
Haverfordwest Airport,HAW,GB,Haverfordwest,medium_airport,51.833099365234375,-4.9611101150512695
Cardiff International Airport,CWL,GB,Cardiff,large_airport,51.396702,-3.34333
Swansea Airport,SWS,GB,Swansea,medium_airport,51.601366,-4.071006
Bristol Airport,BRS,GB,Bristol,large_airport,51.382326,-2.716453
Liverpool John Lennon Airport,LPL,GB,Liverpool,large_airport,53.334863,-2.849637
London Luton Airport,LTN,GB,"Luton, Luton",large_airport,51.874699,-0.368333
Bournemouth Airport,BOH,GB,Bournemouth,medium_airport,50.780483,-1.839576
Southampton Airport,SOU,GB,Southampton,medium_airport,50.950298,-1.3568
Cornwall Airport Newquay,NQY,GB,Newquay,medium_airport,50.440601,-4.99541
Alderney Airport,ACI,GG,Saint Anne,medium_airport,49.706104,-2.21472
Guernsey Airport,GCI,GG,Saint Peter Port,medium_airport,49.435001,-2.60197
Jersey Airport,JER,JE,St. Peter,medium_airport,49.207901,-2.19551
Brighton City Airport,ESH,GB,"Brighton, East Sussex",medium_airport,50.835602,-0.297222
London Biggin Hill Airport,BQH,GB,London,medium_airport,51.33079910279999,0.0324999988079
London Gatwick Airport,LGW,GB,London,large_airport,51.148744,-0.185739
London City Airport,LCY,GB,London,medium_airport,51.505299,0.055278
Farnborough Airport,FAB,GB,"Farnborough, Hampshire",medium_airport,51.275799,-0.776333
Blackbushe Airport,BBS,GB,"Camberley, Surrey",medium_airport,51.323898,-0.8475
London Heathrow Airport,LHR,GB,London,large_airport,51.470748,-0.459909
London Southend Airport,SEN,GB,"Southend-on-Sea, Essex",medium_airport,51.570562,0.693627
Lydd London Ashford Airport,LYX,GB,"Romney Marsh, Kent",medium_airport,50.956246,0.939074
Carlisle Lake District Airport,CAX,GB,"Carlisle, Cumbria",medium_airport,54.9375,-2.80917
Blackpool Airport,BLK,GB,Blackpool,medium_airport,53.771702,-3.02861
Humberside Airport,HUY,GB,"Grimsby, Lincolnshire",medium_airport,53.576152,-0.34954
Barrow Walney Island Airport,BWF,GB,Barrow-in-Furness,medium_airport,54.1286111,-3.2675
Leeds Bradford Airport,LBA,GB,"Leeds, West Yorkshire",large_airport,53.865898,-1.66057
Warton Aerodrome,WRT,GB,Warton,medium_airport,53.745098,-2.88306
Hawarden Airport,CEG,GB,Broughton,medium_airport,53.178101,-2.97778
Isle of Man Airport,IOM,IM,Castletown,large_airport,54.083081,-4.623871
Newcastle International Airport,NCL,GB,"Newcastle upon Tyne, Tyne and Wear",large_airport,55.037958,-1.689577
Teesside International Airport,MME,GB,"Darlington, Durham",medium_airport,54.509201,-1.42941
East Midlands Airport,EMA,GB,"Nottingham, Leicestershire",large_airport,52.8311,-1.32806
Anglesey Airport,VLY,GB,Angelsey,medium_airport,53.2481,-4.53534
Kirkwall Airport,KOI,GB,"Kirkwall, Orkney Islands",medium_airport,58.957903,-2.905077
Sumburgh Airport,LSI,GB,"Lerwick, Shetland",medium_airport,59.878899,-1.29556
Wick John O'Groats Airport,WIC,GB,Wick,medium_airport,58.4589,-3.09306
Aberdeen International Airport,ABZ,GB,Aberdeen,large_airport,57.2019,-2.19778
Inverness Airport,INV,GB,Inverness,medium_airport,57.5425,-4.0475
Glasgow Airport,GLA,GB,Glasgow,large_airport,55.871899,-4.43306
Edinburgh Airport,EDI,GB,Edinburgh,large_airport,55.950145,-3.372288
Islay Airport,ILY,GB,"Isle of Islay, Argyll and Bute",medium_airport,55.682708,-6.257525
Glasgow Prestwick Airport,PIK,GB,"Prestwick, South Ayrshire",large_airport,55.501499,-4.577182
Benbecula Airport,BEB,GB,Balivanich,medium_airport,57.481098,-7.36278
Dundee Airport,DND,GB,Dundee,medium_airport,56.452499,-3.02583
Stornoway Airport,SYY,GB,"Stornoway, Western Isles",medium_airport,58.215599,-6.33111
Barra Airport,BRR,GB,Eoligarry,medium_airport,57.0228,-7.44306
Tiree Airport,TRE,GB,"Balemartine, Argyll and Bute",medium_airport,56.499199,-6.86917
Leuchars Station Airfield,ADX,GB,"Leuchars, Fife",medium_airport,56.37398,-2.868862
RAF Lossiemouth,LMO,GB,"Lossiemouth, Moray",medium_airport,57.7052,-3.33917
Cambridge City Airport,CBG,GB,"Cambridge, Cambridgeshire",medium_airport,52.205002,0.175
Norwich Airport,NWI,GB,"Norwich, Norfolk",medium_airport,52.6758,1.28278
London Stansted Airport,STN,GB,"London, Essex",large_airport,51.884998,0.235
Exeter International Airport,EXT,GB,"Exeter, Devon",medium_airport,50.734261,-3.413984
London Oxford Airport,OXF,GB,"Kidlington, Oxfordshire",medium_airport,51.836899,-1.32
RAF Benson,BEX,GB,"Wallingford, Oxfordshire",medium_airport,51.614366,-1.095991
RAF Lakenheath,LKZ,GB,"Brandon, Suffolk",medium_airport,52.40954,0.561161
RAF Mildenhall,MHZ,GB,"Bury Saint Edmunds, Suffolk",medium_airport,52.3619,0.486406
